Slot,Biomass 01,Biomass 02,Biomass 03,Biomass 04,Biomass 05,Biomass 06,Biomass 07,Biomass 08,Biomass 09,Biomass 10,Biomass 11,Biomass 12,Biomass 13,Biomass 14,Biomass 15,Biomass 16,Biomass 17,Biomass 18,Biomass 19,Biomass 20,Biomass 21,Biomass 22,Biomass 23,Biomass 24,Biomass 25,Biomass 26,Biomass 27,Biomass 28,Biomass 29,Biomass 30,Biomass 31,Biomass 32,Biomass 33,Biomass 34,Biomass 35,Biomass 36,Biomass 37,Biomass 38,Biomass 39,Biomass 40,Biomass 41,Biomass 42,Biomass 43,Biomass 44,Biomass 45,Biomass 46,Biomass 47,Biomass 48,Biomass 49,Biomass 50,Biomass 51,Biomass 52,Biomass 53,Biomass 54,Biomass 55,Biomass 56,Biomass 57,Biomass 58,Biomass 59,Biomass 60,Biomass 61,Biomass 62,CC NG 01,CC NG 03,CC NG 04,CC NG 05,CC NG 06,CC NG 07,CC NG 08,CC NG 09,CC NG 10,CC NG 11,CC NG 12,CC NG 13,CC NG 14,CC NG 15,CC NG 16,CC NG 17,CC NG 18,CC NG 19,CC NG 20,CC NG 21,CC NG 22,CC NG 23,CC NG 24,CC NG 25,CC NG 26,CC NG 27,CC NG 28,CC NG 29,CC NG 31,CC NG 32,CC NG 33,CC NG 34,CC NG 35,CC NG 36,CC NG 37,CC NG 38,CC NG 39,CC NG 40,CT NG 01,CT NG 02,CT NG 03,CT NG 04,CT NG 05,CT NG 06,CT NG 07,CT NG 08,CT NG 09,CT NG 10,CT NG 11,CT NG 12,CT NG 13,CT NG 14,CT NG 15,CT NG 16,CT NG 17,CT NG 18,CT NG 19,CT NG 20,CT NG 21,CT NG 22,CT NG 23,CT NG 24,CT NG 25,CT NG 26,CT NG 27,CT NG 28,CT NG 29,CT NG 30,CT NG 31,CT NG 32,CT NG 33,CT NG 34,CT NG 35,CT NG 36,CT NG 37,CT NG 38,CT NG 39,CT NG 40,CT NG 41,CT NG 42,CT NG 43,CT NG 44,CT NG 45,CT NG 46,CT NG 47,CT NG 48,CT NG 49,CT NG 50,CT NG 51,CT NG 52,CT NG 53,CT NG 54,CT NG 55,CT NG 56,CT NG 66,CT NG 67,CT NG 68,CT NG 69,CT NG 70,CT NG 71,CT NG 72,CT NG 73,CT NG 74,CT NG 75,CT Oil 01,CT Oil 02,CT Oil 03,CT Oil 04,CT Oil 05,Geo 01,Hydro 01,Hydro 02,Hydro 03,Hydro 04,Hydro 05,Hydro 06,Hydro 07,Hydro 08,Hydro 09,Hydro 10,Hydro 11,Hydro 12,Hydro 13,Hydro 14,Hydro 15,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 36,Hydro 37,Hydro 38,Hydro 39,Hydro 40,Hydro 41,Hydro 42,Hydro 43,ICE NG 01,ICE NG 02,ICE NG 03,ICE NG 04,ICE NG 05,ICE NG 06,ICE NG 07,ST Coal 01,ST NG 01,ST NG 02,ST NG 03,ST NG 04,ST NG 05,ST NG 06,ST NG 07,ST NG 08,ST NG 09,ST NG 10,ST Other 01,ST Other 02,Solar 01,Solar 02,Solar 03,Solar 04,Solar 05,Solar 06,Solar 07,Solar 08,Solar 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17
55,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17288,0.291735,1.004865,0.3025,7.431705,7.431705,7.431705,0,0,8.4279,8.4279,8.4279,0,0,0.02161,0.103728,3.95654,3.95654,0.051864,0.51,2.23,0,0,0.100625,2.5954725,2.5954725,0.212625,0,0,0,0,0,0,0,15.94,24.96,0,121.2836087,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.792816215,21.22580301,3.492344059,1.195006683,0.957361103,4.347752175,6.583443612,14.89738122,13.93999354,14.05478124,8.200993507,16.27473001,7.806023585,7.828479917,7.361054332,1.315034811,9.265757825
56,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172866667,0.2917125,1.0047875,0.3025,7.4334975,7.4334975,7.4334975,0,0,8.42725,8.42725,8.42725,0,0,0.021608333,0.10372,3.954943333,3.954943333,0.05186,0.51,2.23,0,0,0.0997625,2.595832083,2.595832083,0.2108025,0,0,0,0,0,0,0,15.94,24.96,0,128.4684956,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80082118,21.3195831,3.518290383,1.207902696,0.958879888,4.359308193,6.601807963,14.92410279,13.96576618,14.0816461,8.233202657,16.28890346,7.832118328,7.789454803,7.363955654,1.308771285,9.344135614
57,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172853333,0.29169,1.00471,0.3025,7.43529,7.43529,7.43529,0,0,8.4266,8.4266,8.4266,0,0,0.021606667,0.103712,3.953346667,3.953346667,0.051856,0.51,2.23,0,0,0.0989,2.596191667,2.596191667,0.20898,0,0,0,0,0,0,0,15.94,24.96,0,135.6533826,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.808826146,21.41336319,3.544236706,1.22079871,0.960398672,4.370864211,6.620172314,14.95082436,13.99153881,14.10851095,8.265411808,16.3030769,7.858213072,7.75042969,7.366856977,1.302507759,9.422513404
58,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17284,0.2916675,1.0046325,0.3025,7.4370825,7.4370825,7.4370825,0,0,8.42595,8.42595,8.42595,0,0,0.021605,0.103704,3.95175,3.95175,0.051852,0.51,2.23,0,0,0.0980375,2.59655125,2.59655125,0.2071575,0,0,0,0,0,0,0,15.94,24.96,0,142.8382695,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.816831111,21.50714328,3.57018303,1.233694723,0.961917457,4.382420229,6.638536665,14.97754593,14.01731145,14.13537581,8.297620958,16.31725035,7.884307815,7.711404576,7.369758299,1.296244233,9.500891193
59,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172826667,0.291645,1.004555,0.3025,7.438875,7.438875,7.438875,0,0,8.4253,8.4253,8.4253,0,0,0.021603333,0.103696,3.950153333,3.950153333,0.051848,0.51,2.23,0,0,0.097175,2.596910833,2.596910833,0.205335,0,0,0,0,0,0,0,15.94,24.96,0,150.0231564,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.824836076,21.60092337,3.596129354,1.246590737,0.963436242,4.393976247,6.656901016,15.0042675,14.04308409,14.16224067,8.329830109,16.33142379,7.910402558,7.672379462,7.372659621,1.289980707,9.579268982
60,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172813333,0.2916225,1.0044775,0.3025,7.4406675,7.4406675,7.4406675,0,0,8.42465,8.42465,8.42465,0,0,0.021601667,0.103688,3.948556667,3.948556667,0.051844,0.51,2.23,0,0,0.0963125,2.597270417,2.597270417,0.2035125,0,0,0,0,0,0,0,15.94,24.96,0,157.2080434,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.832841042,21.69470346,3.622075678,1.25948675,0.964955026,4.405532266,6.675265367,15.03098906,14.06885673,14.18910553,8.362039259,16.34559724,7.936497301,7.633354349,7.375560943,1.283717181,9.657646771
61,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,505.0666933,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,610.4733333,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728,0.2916,1.0044,0.3025,7.44246,7.44246,7.44246,0,0,8.424,8.424,8.424,0,0,0.0216,0.10368,3.94696,3.94696,0.05184,0.51,2.23,0,0,0.09545,2.59763,2.59763,0.20169,0,0,0,0,0,0,0,15.94,24.96,0,164.3929303,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.840846007,21.78848355,3.648022002,1.272382764,0.966473811,4.417088284,6.693629718,15.05771063,14.09462937,14.21597039,8.39424841,16.35977068,7.962592044,7.594329235,7.378462265,1.277453655,9.73602456
62,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,508.1580981,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,611.0233521,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17278,0.29156625,1.00428375,0.3025,7.4358875,7.4358875,7.4358875,0,0,8.423025,8.423025,8.423025,0,0,0.0215975,0.103668,3.935783333,3.935783333,0.051834,0.51,2.23,0,0,0.107429167,2.59870875,2.59870875,0.2270025,0,0,0,0,0,0,0,15.94,24.96,0,185.6772966,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.841678184,21.86173533,3.673498236,1.285867456,0.9677183,4.425317578,6.703212826,15.07933842,14.11631679,14.23811125,8.420030351,16.37168214,7.984935026,7.551167658,7.36864956,1.258126416,9.821864784
63,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,511.249503,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,611.573371,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17276,0.2915325,1.0041675,0.3025,7.429315,7.429315,7.429315,0,0,8.42205,8.42205,8.42205,0,0,0.021595,0.103656,3.924606667,3.924606667,0.051828,0.51,2.23,0,0,0.119408333,2.5997875,2.5997875,0.252315,0,0,0,0,0,0,0,15.94,24.96,0,206.961663,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.842510362,21.9349871,3.698974471,1.299352147,0.968962788,4.433546873,6.712795935,15.10096621,14.1380042,14.26025211,8.445812293,16.38359359,8.007278008,7.508006082,7.358836854,1.238799177,9.907705009
64,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,514.3409078,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,612.1233898,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17274,0.29149875,1.00405125,0.3025,7.4227425,7.4227425,7.4227425,0,0,8.421075,8.421075,8.421075,0,0,0.0215925,0.103644,3.91343,3.91343,0.051822,0.51,2.23,0,0,0.1313875,2.60086625,2.60086625,0.2776275,0,0,0,0,0,0,0,15.94,24.96,0,228.2460293,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.843342539,22.00823888,3.724450705,1.312836839,0.970207277,4.441776167,6.722379043,15.122594,14.15969162,14.28239297,8.471594234,16.39550505,8.02962099,7.464844505,7.349024149,1.219471938,9.993545233
65,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,517.4323127,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,612.6734086,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17272,0.291465,1.003935,0.3025,7.41617,7.41617,7.41617,0,0,8.4201,8.4201,8.4201,0,0,0.02159,0.103632,3.902253333,3.902253333,0.051816,0.51,2.23,0,0,0.143366667,2.601945,2.601945,0.30294,0,0,0,0,0,0,0,15.94,24.96,0,249.5303956,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.844174717,22.08149065,3.74992694,1.326321531,0.971451765,4.450005461,6.731962151,15.14422179,14.18137903,14.30453383,8.497376175,16.40741651,8.051963972,7.421682928,7.339211443,1.200144699,10.07938546
66,0,0,0,0,0,0,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0,0,0,0,0.36999,0,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,0,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.5,0,520.5237175,140,0,0,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,613.2234274,560.6402022,651.968,636,0,0,751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1727,0.29143125,1.00381875,0.3025,7.4095975,7.4095975,7.4095975,0,0,8.419125,8.419125,8.419125,0,0,0.0215875,0.10362,3.891076667,3.891076667,0.05181,0.51,2.23,0,0,0.155345833,2.60302375,2.60302375,0.3282525,0,0,0,0,0,0,0,15.94,24.96,0,270.814762,0,0,0,0,0,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845006894,22.15474243,3.775403174,1.339806223,0.972696254,4.458234755,6.74154526,15.16584959,14.20306645,14.32667469,8.523158116,16.41932797,8.074306954,7.378521352,7.329398738,1.180817461,10.16522568
