,BR_ID,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
2630,br2630,bus7174,bus7257,0.00838,0.05031,0.00683,98,0,0,0,0,1,0,0,32.71,-1.39,-32.62,1.27,0,0,0,0
2631,br2631,bus7301,bus7174,0.00178,0.01152,0.0022,221,0,0,0,0,1,0,0,-112.73,-15.88,112.96,17.21,0,0,0,0
2632,br2632,bus7176,bus7175,0.00019,0.01242,0,1292,0,0,1,0,1,0,0,-345.75,-109.09,346,125.17,0,0,0,0
2633,br2633,bus7176,bus7175,0.00019,0.01242,0,1292,0,0,1,0,1,0,0,-345.75,-109.09,346,125.17,0,0,0,0
2634,br2634,bus7175,bus7389,0.00056,0.00684,0.45463,2020,0,0,0,0,1,0,0,554.86,-183.5,-553.07,157.4,0,0,0,0
2635,br2635,bus7177,bus7176,0.00105,0.0449,0,439,0,0,1,0,1,0,0,-186.55,-37.12,186.94,53.86,0,0,0,0
2636,br2636,bus7177,bus7176,0.00105,0.0449,0,439,0,0,1,0,1,0,0,-186.55,-37.12,186.94,53.86,0,0,0,0
2637,br2637,bus7177,bus7176,0.00105,0.0449,0,439,0,0,1,0,1,0,0,-186.55,-37.12,186.94,53.86,0,0,0,0
2638,br2638,bus7176,bus7200,0.0019,0.01359,0.02477,443,0,0,0,0,1,0,0,86.45,-21.8,-86.3,20.34,0,0,0,0
2639,br2639,bus7176,bus7409,0.00513,0.03666,0.06684,443,0,0,0,0,1,0,0,-67.09,14.86,67.33,-19.88,0,0,0,0
2640,br2640,bus7319,bus7177,0.00247,0.01686,0.00287,221,0,0,0,0,1,0,0,-19.96,-1.4,19.97,1.2,0,0,0,0
2641,br2641,bus7319,bus7177,0.00247,0.01686,0.00287,221,0,0,0,0,1,0,0,-19.96,-1.4,19.97,1.2,0,0,0,0
2642,br2642,bus7295,bus7178,0.00541,0.02409,0.00353,149,0,0,0,0,1,0,0,42.8,2.2,-42.7,-2.08,0,0,0,0
2643,br2643,bus7178,bus7404,0.00777,0.01898,0.00249,98,0,0,0,0,1,0,0,16.37,-8.65,-16.34,8.47,0,0,0,0
2644,br2644,bus7179,bus7244,0.00945,0.04213,0.00618,149,0,0,0,0,1,0,0,-26.56,1.71,26.63,-2.01,0,0,0,0
2645,br2645,bus7179,bus7257,0.01429,0.0593,0.01006,149,0,0,0,0,1,0,0,-17.91,5.43,17.97,-6.19,0,0,0,0
2646,br2646,bus7179,bus7336,0.00994,0.04121,0.00699,149,0,0,0,0,1,0,0,-13.82,-23.66,13.89,23.28,0,0,0,0
2647,br2647,bus7216,bus7180,0.00437,0.01069,0.0014,98,0,0,0,0,1,0,0,-12.64,-21.5,12.67,21.43,0,0,0,0
2648,br2648,bus7180,bus7298,0.00299,0.02086,0.00341,221,0,0,0,0,1,0,0,60.79,2.43,-60.68,-1.97,0,0,0,0
2649,br2649,bus7180,bus7298,0.00299,0.02086,0.00341,221,0,0,0,0,1,0,0,60.79,2.43,-60.68,-1.97,0,0,0,0
2650,br2650,bus7388,bus7180,0.00328,0.02121,0.00405,221,0,0,0,0,1,0,0,-67.94,30.11,68.12,-29.31,0,0,0,0
2651,br2651,bus7388,bus7180,0.00328,0.02121,0.00405,221,0,0,0,0,1,0,0,-67.94,30.11,68.12,-29.31,0,0,0,0
2652,br2652,bus7180,bus7399,0.00226,0.01457,0.00278,250,0,0,0,0,1,0,0,-160.91,-6.32,161.51,9.91,0,0,0,0
2653,br2653,bus7180,bus7399,0.00226,0.01457,0.00278,250,0,0,0,0,1,0,0,-160.91,-6.32,161.51,9.91,0,0,0,0
2654,br2654,bus7242,bus7181,0.00194,0.01355,0.00221,221,0,0,0,0,1,0,0,76.38,15.51,-76.26,-14.87,0,0,0,0
2655,br2655,bus7385,bus7181,0.01045,0.02553,0.00334,98,0,0,0,0,1,0,0,12.29,11.13,-12.26,-11.38,0,0,0,0
2656,br2656,bus7182,bus7237,0.01327,0.07579,0.01139,98,0,0,0,0,1,0,0,-36.39,5.97,36.57,-5.99,0,0,0,0
2657,br2657,bus7183,bus7417,0.00881,0.02153,0.00282,250,0,0,0,0,1,0,0,-50.43,120.85,51.88,-117.59,0,0,0,0
2658,br2658,bus7185,bus7184,0.00074,0.0321,0,200,0,0,1,0,1,0,0,-139.24,-27.34,139.39,33.72,0,0,0,0
2659,br2659,bus7185,bus7184,0.00074,0.0321,0,200,0,0,1,0,1,0,0,-139.24,-27.34,139.39,33.72,0,0,0,0
2660,br2660,bus7185,bus7184,0.00074,0.0321,0,200,0,0,1,0,1,0,0,-139.24,-27.34,139.39,33.72,0,0,0,0
2661,br2661,bus7347,bus7184,0.00047,0.00492,0.01676,750,0,0,0,0,1,0,0,267.35,39.08,-267.02,-37.36,0,0,0,0
2662,br2662,bus7347,bus7184,0.00047,0.00492,0.01676,750,0,0,0,0,1,0,0,267.35,39.08,-267.02,-37.36,0,0,0,0
2663,br2663,bus7347,bus7184,0.00047,0.00492,0.01676,750,0,0,0,0,1,0,0,267.35,39.08,-267.02,-37.36,0,0,0,0
2664,br2664,bus7383,bus7185,0.00607,0.04227,0.00691,221,0,0,0,0,1,0,0,-123.45,-11.17,124.39,17.07,0,0,0,0
2665,br2665,bus7383,bus7185,0.00607,0.04227,0.00691,221,0,0,0,0,1,0,0,-123.45,-11.17,124.39,17.07,0,0,0,0
2666,br2666,bus7187,bus7186,0.00014,0.00907,0,1600,0,0,1,0,1,0,0,-880.83,-115.38,881.92,185.79,0,0,0,0
2667,br2667,bus7187,bus7186,0.00014,0.00907,0,1600,0,0,1,0,1,0,0,-880.83,-115.38,881.92,185.79,0,0,0,0
2668,br2668,bus7189,bus7186,0.00062,0.04222,0,264,0,0,1,0,1,0,0,6.88,3.51,-6.88,-3.49,0,0,0,0
2669,br2669,bus7190,bus7186,0.00046,0.05343,0,337,0,0,1,0,1,0,0,47.87,13.81,-47.86,-12.56,0,0,0,0
2670,br2670,bus7191,bus7186,0.00053,0.03094,0,258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2671,br2671,bus7192,bus7186,0.0005,0.03659,0,312,0,0,1,0,1,0,0,34.9,17.81,-34.9,-17.28,0,0,0,0
2672,br2672,bus7193,bus7186,0.00046,0.02713,0,256,0,0,1,0,1,0,0,7.48,3.82,-7.48,-3.8,0,0,0,0
2673,br2673,bus7194,bus7186,0.0002,0.01508,0,861,0,0,1,0,1,0,0,230.31,49.08,-230.2,-41.2,0,0,0,0
2674,br2674,bus7195,bus7186,0.00029,0.01748,0,863,0,0,1,0,1,0,0,230.31,42.27,-230.16,-33.24,0,0,0,0
2675,br2675,bus7196,bus7186,0.00013,0.0094,0,866,0,0,1,0,1,0,0,230.31,76.74,-230.23,-71.52,0,0,0,0
2676,br2676,bus7197,bus7186,8.00E-05,0.00604,0,867,0,0,1,0,1,0,0,230.31,117.55,-230.25,-113.74,0,0,0,0
2677,br2677,bus7186,bus7341,0.00031,0.00639,0.44587,2768,0,0,0,0,1,0,0,194.52,58.04,-194.38,-101.72,0,0,0,0
2678,br2678,bus7346,bus7186,0.00026,0.00532,0.37115,2768,0,0,0,0,1,0,0,942.63,139.21,-940.4,-132.79,0,0,0,0
2679,br2679,bus7188,bus7187,0.00025,0.01839,0,600,0,0,1,0,1,0,0,-488.26,-30.89,488.87,75.15,0,0,0,0
2680,br2680,bus7188,bus7187,0.00025,0.01839,0,600,0,0,1,0,1,0,0,-488.26,-30.89,488.87,75.15,0,0,0,0
2681,br2681,bus7188,bus7187,0.00027,0.01839,0,600,0,0,1,0,1,0,0,-488.29,-30.36,488.94,74.61,0,0,0,0
2682,br2682,bus7188,bus7187,0.00027,0.01839,0,600,0,0,1,0,1,0,0,-488.29,-30.36,488.94,74.61,0,0,0,0
2683,br2683,bus7187,bus7401,0.00192,0.01878,0.03613,647,0,0,0,0,1,0,0,-197.49,-19.95,198.23,23.51,0,0,0,0
2684,br2684,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2685,br2685,bus7188,bus7255,0.00102,0.00714,0.00117,250,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2686,br2686,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2687,br2687,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2688,br2688,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2689,br2689,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2690,br2690,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2691,br2691,bus7188,bus7255,0.00102,0.00714,0.00117,300,0,0,0,0,1,0,0,159.51,12.82,-159.25,-11.1,0,0,0,0
2692,br2692,bus7198,bus7201,0.00328,0.02241,0.00381,221,0,0,0,0,1,0,0,-57.7,72.86,57.97,-71.38,0,0,0,0
2693,br2693,bus7198,bus7201,0.00328,0.02241,0.00381,221,0,0,0,0,1,0,0,-57.7,72.86,57.97,-71.38,0,0,0,0
2694,br2694,bus7198,bus7225,0.01119,0.07798,0.01275,221,0,0,0,0,1,0,0,29.27,44.88,-28.95,-43.96,0,0,0,0
2695,br2695,bus7200,bus7199,0.0002,0.01412,0,1344,0,0,1,0,1,0,0,-526.31,-62.91,526.86,101.9,0,0,0,0
2696,br2696,bus7199,bus7331,0.0004,0.00819,0.57112,3146,0,0,0,0,1,0,0,-1008.2,-1.69,1012.1,21.74,0,0,0,0
2697,br2697,bus7201,bus7200,0.0006,0.03834,0,213.6,0,0,1,0,1,0,0,-169.91,0.85,170.08,10.09,0,0,0,0
2698,br2698,bus7201,bus7200,0.0006,0.03834,0,213.6,0,0,1,0,1,0,0,-169.91,0.85,170.08,10.09,0,0,0,0
2699,br2699,bus7201,bus7200,0.0006,0.03834,0,213.6,0,0,1,0,1,0,0,-169.91,0.85,170.08,10.09,0,0,0,0
2700,br2700,bus7420,bus7200,0.00231,0.02255,0.04338,548,0,0,0,0,1,0,0,-102.13,-14.33,102.37,12.31,0,0,0,0
2701,br2701,bus7203,bus7247,0.00676,0.03864,0.00581,98,0,0,0,0,1,0,0,18.29,-3,-18.26,2.57,0,0,0,0
2702,br2702,bus7203,bus7313,0.018,0.078,0.012,150,0,0,0,0,1,0,0,-29.78,-7.27,29.95,6.81,0,0,0,0
2703,br2703,bus7393,bus7203,0.03637,0.08891,0.01164,98,0,0,0,0,1,0,0,-3.59,4.89,3.6,-6,0,0,0,0
2704,br2704,bus7426,bus7203,0.03596,0.08792,0.01151,221,0,0,0,0,1,0,0,12.76,-11.33,-12.66,10.45,0,0,0,0
2705,br2705,bus7205,bus7204,0.00014,0.01015,0,1324,0,0,1,0,1,0,0,-569.01,-73.09,569.45,104.94,0,0,0,0
2706,br2706,bus7207,bus7204,0.00039,0.02463,0,243,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2707,br2707,bus7208,bus7204,0.00013,0.00923,0,1265,0,0,1,0,1,0,0,762.86,84.91,-762.16,-34.63,0,0,0,0
2708,br2708,bus7209,bus7204,7.00E-05,0.00639,0,1260,0,0,1,0,1,0,0,762.86,111.04,-762.48,-75.93,0,0,0,0
2709,br2709,bus7210,bus7204,0.00047,0.02188,0,664,0,0,1,0,1,0,0,178,29.21,-177.86,-22.63,0,0,0,0
2710,br2710,bus7211,bus7204,0.00025,0.01573,0,656,0,0,1,0,1,0,0,178,40.97,-177.92,-36.12,0,0,0,0
2711,br2711,bus7212,bus7204,0.00039,0.02557,0,669,0,0,1,0,1,0,0,178,26.57,-177.88,-18.91,0,0,0,0
2712,br2712,bus7263,bus7204,0.00018,0.00218,0.14491,2020,0,0,0,0,1,0,0,-237.49,-291.41,237.73,278.85,0,0,0,0
2713,br2713,bus7204,bus7428,0.00115,0.01399,0.92975,2020,0,0,0,0,1,0,0,409.36,-118.49,-407.51,41.09,0,0,0,0
2714,br2714,bus7206,bus7205,0.00229,0.09203,0,181,0,0,1,0,1,0,0,-81.03,-0.24,81.18,6.05,0,0,0,0
2715,br2715,bus7282,bus7205,0.00079,0.00822,0.02799,750,0,0,0,0,1,0,0,-174.28,-31.69,174.52,31.23,0,0,0,0
2716,br2716,bus7206,bus7294,0.0068,0.039,0.0058,100,0,0,0,0,1,0,0,58.27,-11.05,-58.04,11.76,0,0,0,0
2717,br2717,bus7213,bus7273,0.01615,0.03947,0.00517,98,0,0,0,0,1,0,0,-36.8,-35.53,37.22,36.03,0,0,0,0
2718,br2718,bus7293,bus7213,0.0088,0.03851,0.00586,149,0,0,0,0,1,0,0,27.52,-8.45,-27.45,8.19,0,0,0,0
2719,br2719,bus7213,bus7363,0.00686,0.03916,0.00588,98,0,0,0,0,1,0,0,-4.25,7.94,4.26,-8.49,0,0,0,0
2720,br2720,bus7214,bus7257,0.00967,0.04229,0.00644,149,0,0,0,0,1,0,0,-34.55,5.55,34.68,-5.65,0,0,0,0
2721,br2721,bus7214,bus7297,0.00755,0.03365,0.00493,149,0,0,0,0,1,0,0,39,-0.05,-38.88,0.09,0,0,0,0
2722,br2722,bus7345,bus7214,0.00276,0.01888,0.00321,221,0,0,0,0,1,0,0,44.23,14.75,-44.17,-14.64,0,0,0,0
2723,br2723,bus7345,bus7214,0.00276,0.01888,0.00321,221,0,0,0,0,1,0,0,44.23,14.75,-44.17,-14.64,0,0,0,0
2724,br2724,bus7411,bus7215,0.00253,0.01729,0.00294,221,0,0,0,0,1,0,0,-20.92,21.84,20.95,-21.96,0,0,0,0
2725,br2725,bus7215,bus7431,0.00465,0.02075,0.00304,149,0,0,0,0,1,0,0,-71.17,-11.64,71.42,12.46,0,0,0,0
2726,br2726,bus7216,bus7382,0.00725,0.03234,0.00474,149,0,0,0,0,1,0,0,-37.53,8.83,37.64,-8.79,0,0,0,0
2727,br2727,bus7216,bus7386,0.00794,0.04769,0.00647,98,0,0,0,0,1,0,0,5.85,-10.29,-5.84,9.72,0,0,0,0
2728,br2728,bus7249,bus7217,0.00192,0.01152,0.00156,98,0,0,0,0,1,0,0,19.86,-27.82,-19.83,27.8,0,0,0,0
2729,br2729,bus7217,bus7276,0.01308,0.03197,0.00419,150,0,0,0,0,1,0,0,0.33,-64.23,0.22,65.15,0,0,0,0
2730,br2730,bus7421,bus7218,0.00797,0.03307,0.00561,149,0,0,0,0,1,0,0,60.35,-2.94,-60.05,3.63,0,0,0,0
2731,br2731,bus7218,bus8009,0.02277,0.05567,0.00729,98,0,0,0,0,1,0,0,11.94,-17.26,-11.84,16.8,0,0,0,0
2732,br2732,bus7230,bus7219,0.00954,0.04175,0.00636,149,0,0,0,0,1,0,0,-61.78,27.68,62.22,-26.41,0,0,0,0
2733,br2733,bus7219,bus7237,0.01747,0.07641,0.01164,149,0,0,0,0,1,0,0,48.22,9.25,-47.8,-8.54,0,0,0,0
2734,br2734,bus7413,bus7219,0.0058,0.03963,0.00674,221,0,0,0,0,1,0,0,56.03,-7.8,-55.85,8.4,0,0,0,0
2735,br2735,bus7413,bus7219,0.0058,0.03963,0.00674,221,0,0,0,0,1,0,0,56.03,-7.8,-55.85,8.4,0,0,0,0
2736,br2736,bus7221,bus7220,0.00146,0.00997,0.0017,221,0,0,0,0,1,0,0,52.53,-17.13,-52.48,17.27,0,0,0,0
2737,br2737,bus7221,bus7220,0.00146,0.00997,0.0017,221,0,0,0,0,1,0,0,52.53,-17.13,-52.48,17.27,0,0,0,0
2738,br2738,bus7220,bus7396,0.00651,0.04448,0.00757,221,0,0,0,0,1,0,0,-0.17,8.35,0.18,-9.06,0,0,0,0
2739,br2739,bus7221,bus7296,0.00652,0.02849,0.00434,250,0,0,0,0,1,0,0,106.74,5.88,-105.98,-2.97,0,0,0,0
2740,br2740,bus7222,bus7338,0.00615,0.01503,0.00197,98,0,0,0,0,1,0,0,11.45,-7.34,-11.44,7.17,0,0,0,0
2741,br2741,bus7222,bus7362,0.01114,0.04873,0.00742,149,0,0,0,0,1,0,0,64.2,-5.44,-63.72,6.79,0,0,0,0
2742,br2742,bus7292,bus7223,0.002,0.01393,0.00228,221,0,0,0,0,1,0,0,129.35,21.56,-129.01,-19.38,0,0,0,0
2743,br2743,bus7292,bus7223,0.002,0.01393,0.00228,221,0,0,0,0,1,0,0,129.35,21.56,-129.01,-19.38,0,0,0,0
2744,br2744,bus7223,bus7404,0.0068,0.02978,0.00454,221,0,0,0,0,1,0,0,103.19,12.03,-102.44,-9.2,0,0,0,0
2745,br2745,bus7223,bus7425,0.00566,0.03229,0.00485,221,0,0,0,0,1,0,0,105.2,12.66,-104.56,-9.45,0,0,0,0
2746,br2746,bus7224,bus7248,0.00705,0.04027,0.00605,98,0,0,0,0,1,0,0,29.81,3.89,-29.75,-4.1,0,0,0,0
2747,br2747,bus7384,bus7224,0.00429,0.01049,0.00137,98,0,0,0,0,1,0,0,24.76,-25.87,-24.7,25.87,0,0,0,0
2748,br2748,bus7224,bus7417,0.00479,0.02874,0.0039,98,0,0,0,0,1,0,0,-35.89,-38.48,36.02,38.91,0,0,0,0
2749,br2749,bus7246,bus7225,0.00662,0.02747,0.00466,149,0,0,0,0,1,0,0,-21.37,-14.2,21.41,13.94,0,0,0,0
2750,br2750,bus7225,bus7395,0.00809,0.04618,0.00694,98,0,0,0,0,1,0,0,-43.78,-10.72,43.95,11.01,0,0,0,0
2751,br2751,bus7226,bus7240,0.00701,0.03067,0.00467,149,0,0,0,0,1,0,0,36.96,-17.7,-36.84,17.76,0,0,0,0
2752,br2752,bus7226,bus7250,0.00636,0.03633,0.00546,98,0,0,0,0,1,0,0,-22.08,-3.36,22.12,3,0,0,0,0
2753,br2753,bus7226,bus7272,0.00504,0.02244,0.00329,149,0,0,0,0,1,0,0,-66.7,37.65,67,-36.64,0,0,0,0
2754,br2754,bus7226,bus7338,0.01145,0.02798,0.00366,98,0,0,0,0,1,0,0,-29.14,34.5,29.38,-34.28,0,0,0,0
2755,br2755,bus7228,bus7227,0.00016,0.01098,0,1259,0,0,1,0,1,0,0,-651.45,-130.12,652.15,177.85,0,0,0,0
2756,br2756,bus7227,bus7422,0.00048,0.00974,0.67927,2768,0,0,0,0,1,0,0,-448.56,-159.54,449.54,107.16,0,0,0,0
2757,br2757,bus7229,bus7228,0.00043,0.01801,0,467,0,0,1,0,1,0,0,-234.7,-27.56,234.94,37.61,0,0,0,0
2758,br2758,bus7229,bus7228,0.00043,0.01801,0,467,0,0,1,0,1,0,0,-234.7,-27.56,234.94,37.61,0,0,0,0
2759,br2759,bus7229,bus7228,0.00043,0.01801,0,467,0,0,1,0,1,0,0,-234.7,-27.56,234.94,37.61,0,0,0,0
2760,br2760,bus7409,bus7228,0.0016,0.01143,0.02083,443,0,0,0,0,1,0,0,62.24,-36.39,-62.16,34.86,0,0,0,0
2761,br2761,bus7397,bus7230,0.01033,0.04606,0.00675,149,0,0,0,0,1,0,0,-54.02,30.83,54.41,-29.77,0,0,0,0
2762,br2762,bus7265,bus7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.26,12.44,-131.69,-8.9,0,0,0,0
2763,br2763,bus7265,bus7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.26,12.44,-131.69,-8.9,0,0,0,0
2764,br2764,bus7265,bus7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.26,12.44,-131.69,-8.9,0,0,0,0
2765,br2765,bus7265,bus7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.26,12.44,-131.69,-8.9,0,0,0,0
2766,br2766,bus7231,bus7403,0.00187,0.01275,0.00217,221,0,0,0,0,1,0,0,102.37,-17.5,-102.17,18.67,0,0,0,0
2767,br2767,bus7231,bus7403,0.00187,0.01275,0.00217,221,0,0,0,0,1,0,0,102.37,-17.5,-102.17,18.67,0,0,0,0
2768,br2768,bus7273,bus7232,0.00198,0.01376,0.00225,221,0,0,0,0,1,0,0,-86.84,50.75,87.03,-49.64,0,0,0,0
2769,br2769,bus7233,bus7251,0.01464,0.0358,0.00469,98,0,0,0,0,1,0,0,-19.25,-10.44,19.32,10.16,0,0,0,0
2770,br2770,bus7251,bus7235,0.01132,0.04952,0.00754,149,0,0,0,0,1,0,0,-26.24,-55.05,26.66,56.14,0,0,0,0
2771,br2771,bus7235,bus7315,0.00551,0.03841,0.00628,221,0,0,0,0,1,0,0,-89.14,56.41,89.73,-52.93,0,0,0,0
2772,br2772,bus7235,bus7315,0.00551,0.03841,0.00628,221,0,0,0,0,1,0,0,-89.14,56.41,89.73,-52.93,0,0,0,0
2773,br2773,bus7236,bus7245,0.00642,0.02662,0.00452,221,0,0,0,0,1,0,0,33,100.06,-32.31,-97.67,0,0,0,0
2774,br2774,bus7236,bus7292,0.01113,0.04618,0.00784,221,0,0,0,0,1,0,0,-94.9,76.06,96.49,-70.26,0,0,0,0
2775,br2775,bus7236,bus7411,0.01497,0.06208,0.01054,149,0,0,0,0,1,0,0,23.63,47.1,-23.22,-46.47,0,0,0,0
2776,br2776,bus7237,bus7247,0.03475,0.15202,0.02315,149,0,0,0,0,1,0,0,-46.58,4.95,47.38,-3.73,0,0,0,0
2777,br2777,bus7238,bus7392,0.0068,0.039,0.005,221,0,0,0,0,1,0,0,-61.7,40.58,62.06,-39.03,0,0,0,0
2778,br2778,bus7294,bus7239,0.05931,0.14497,0.01898,98,0,0,0,0,1,0,0,31.43,4.28,-30.85,-4.79,0,0,0,0
2779,br2779,bus7239,bus7392,0.03658,0.08942,0.01171,98,0,0,0,0,1,0,0,-11.54,-7.22,11.61,6.21,0,0,0,0
2780,br2780,bus7241,bus7362,0.00281,0.01606,0.00241,98,0,0,0,0,1,0,0,-26.08,7.09,26.1,-7.2,0,0,0,0
2781,br2781,bus7242,bus7295,0.01417,0.03406,0.00462,98,0,0,0,0,1,0,0,4.12,1.11,-4.11,-1.55,0,0,0,0
2782,br2782,bus7242,bus7319,0.00493,0.03187,0.00608,221,0,0,0,0,1,0,0,-4.87,2.29,4.87,-2.87,0,0,0,0
2783,br2783,bus7242,bus7319,0.00493,0.03187,0.00608,221,0,0,0,0,1,0,0,-4.87,2.29,4.87,-2.87,0,0,0,0
2784,br2784,bus7260,bus7243,0.00509,0.03286,0.00627,221,0,0,0,0,1,0,0,112.98,-5.16,-112.33,8.77,0,0,0,0
2785,br2785,bus7260,bus7243,0.00509,0.03286,0.00627,221,0,0,0,0,1,0,0,112.98,-5.16,-112.33,8.77,0,0,0,0
2786,br2786,bus7244,bus7272,0.01177,0.05245,0.00769,149,0,0,0,0,1,0,0,23.01,-5.2,-22.94,4.75,0,0,0,0
2787,br2787,bus7246,bus7251,0.01351,0.07719,0.0116,98,0,0,0,0,1,0,0,26.26,-21.1,-26.11,20.87,0,0,0,0
2788,br2788,bus7246,bus7410,0.00919,0.06404,0.01047,221,0,0,0,0,1,0,0,-83.94,-3.54,84.62,7.26,0,0,0,0
2789,br2789,bus7246,bus7410,0.00919,0.06404,0.01047,221,0,0,0,0,1,0,0,-83.94,-3.54,84.62,7.26,0,0,0,0
2790,br2790,bus7425,bus7246,0.00724,0.01741,0.00236,98,0,0,0,0,1,0,0,36.64,14.21,-36.53,-14.16,0,0,0,0
2791,br2791,bus7339,bus7247,0.01441,0.05979,0.01015,149,0,0,0,0,1,0,0,38.53,1.32,-38.32,-1.44,0,0,0,0
2792,br2792,bus7362,bus7248,0.00406,0.01777,0.00271,149,0,0,0,0,1,0,0,39.34,-2.87,-39.27,2.89,0,0,0,0
2793,br2793,bus7248,bus7386,0.00247,0.01596,0.00304,221,0,0,0,0,1,0,0,-84.91,-31.21,85.12,32.27,0,0,0,0
2794,br2794,bus7248,bus7386,0.00247,0.01596,0.00304,221,0,0,0,0,1,0,0,-84.91,-31.21,85.12,32.27,0,0,0,0
2795,br2795,bus7249,bus7255,0.00406,0.02776,0.00472,221,0,0,0,0,1,0,0,-124.65,-12.1,125.3,16.12,0,0,0,0
2796,br2796,bus7249,bus7255,0.00406,0.02776,0.00472,221,0,0,0,0,1,0,0,-124.65,-12.1,125.3,16.12,0,0,0,0
2797,br2797,bus7249,bus7344,0.00383,0.02615,0.00445,221,0,0,0,0,1,0,0,90.66,10.28,-90.33,-8.46,0,0,0,0
2798,br2798,bus7249,bus7344,0.00383,0.02615,0.00445,221,0,0,0,0,1,0,0,90.66,10.28,-90.33,-8.46,0,0,0,0
2799,br2799,bus7249,bus7382,0.01682,0.04113,0.00539,98,0,0,0,0,1,0,0,-23.69,11.13,23.81,-11.36,0,0,0,0
2800,br2800,bus7250,bus7276,0.00404,0.0261,0.00498,221,0,0,0,0,1,0,0,94.24,-60.71,-93.73,63.5,0,0,0,0
2801,br2801,bus7250,bus7276,0.00404,0.0261,0.00498,221,0,0,0,0,1,0,0,94.24,-60.71,-93.73,63.5,0,0,0,0
2802,br2802,bus7253,bus7252,0.0009,0.03239,0,198,0,0,1,0,1,0,0,-179.13,-34.66,179.42,45.38,0,0,0,0
2803,br2803,bus7312,bus7252,0.00133,0.01297,0.02495,647,0,0,0,0,1,0,0,107.82,33.82,-107.65,-34.82,0,0,0,0
2804,br2804,bus7327,bus7252,0.00593,0.04235,0.07721,443,0,0,0,0,1,0,0,21.05,0.77,-21.02,-8.59,0,0,0,0
2805,br2805,bus7347,bus7252,0.00363,0.03547,0.06824,548,0,0,0,0,1,0,0,106.43,-4.62,-106.04,1.4,0,0,0,0
2806,br2806,bus7313,bus7253,0.01056,0.04704,0.0069,149,0,0,0,0,1,0,0,13.06,-1.04,-13.04,0.42,0,0,0,0
2807,br2807,bus7253,bus7412,0.00665,0.04295,0.00819,221,0,0,0,0,1,0,0,50.62,4.24,-50.45,-3.95,0,0,0,0
2808,br2808,bus7253,bus7412,0.00665,0.04295,0.00819,221,0,0,0,0,1,0,0,50.62,4.24,-50.45,-3.95,0,0,0,0
2809,br2809,bus7255,bus7258,0.00242,0.01655,0.00282,221,0,0,0,0,1,0,0,116.6,13.09,-116.27,-11.07,0,0,0,0
2810,br2810,bus7255,bus7258,0.00242,0.01655,0.00282,221,0,0,0,0,1,0,0,116.6,13.09,-116.27,-11.07,0,0,0,0
2811,br2811,bus7255,bus7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.31,1.3,-173,0.62,0,0,0,0
2812,br2812,bus7255,bus7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.31,1.3,-173,0.62,0,0,0,0
2813,br2813,bus7255,bus7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.31,1.3,-173,0.62,0,0,0,0
2814,br2814,bus7255,bus7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.31,1.3,-173,0.62,0,0,0,0
2815,br2815,bus7256,bus7297,0.00926,0.02263,0.00296,98,0,0,0,0,1,0,0,34.1,11.9,-33.97,-11.89,0,0,0,0
2816,br2816,bus7257,bus7317,0.00452,0.03088,0.00525,221,0,0,0,0,1,0,0,-65.92,-8.87,66.12,9.76,0,0,0,0
2817,br2817,bus7257,bus7317,0.00452,0.03088,0.00525,221,0,0,0,0,1,0,0,-65.92,-8.87,66.12,9.76,0,0,0,0
2818,br2818,bus7259,bus7403,0.00479,0.03335,0.00545,221,0,0,0,0,1,0,0,-110.45,24.71,111.07,-20.96,0,0,0,0
